Viscosity,Diffusivity,Amplitude,X_R,Z_R,Z_C
29.207776219391608,24.07944228115836,5.132403378772288,3.6027937363189846,1.7226851613564438,2.648297143170523
46.898152689996415,74.11763947114734,8.260980783571952,5.561031533684133,2.3519483823879153,2.8032925609799055
23.85479038131482,49.107398989120526,23.819487342371836,3.5707731589761633,2.1971785116805664,2.5383503984889906
70.45409370561657,39.13513656907845,18.075076918252222,5.452243744729909,1.4197710000272727,2.562771139461726
1.7476138312374183,41.715476942516226,6.288954963125861,5.226176352432907,1.8849278812754156,2.9560166167019903
62.15744386539463,60.005047080216634,23.21696965515581,4.229377618367379,1.5050834122923378,2.61549596659418
16.845091424995275,11.803330854573133,21.205557096306954,3.578950122639477,1.789902222606266,2.5691140400668853
64.58173795991922,50.72060766887992,16.347034519459275,7.446947149401061,1.0374762421641734,2.5338938132547786
67.62055725161825,55.04455171840107,13.821791842667611,4.066932315140727,1.6366150015025092,2.8913091512127833
32.94389833164709,4.364584343545622,6.786382343872928,3.18086961283869,1.5439853402240455,2.654200350920865
43.54126331151862,21.135769365441735,9.518281578500103,7.941727441568309,2.228577889508805,2.5923392543132406
30.50193749540198,1.6109631479458209,24.08849521217616,5.268729151359383,2.2078115341847884,3.3167193711485115
16.100540198225893,58.53607027114754,8.811960290896137,5.49100468157466,1.7980615807646751,2.8980030642985106
14.098719994085709,15.25888316258069,20.89366726687907,5.630134834723283,2.058215509396508,3.14394509160512
35.70054351536835,13.656534457846531,21.797389437027043,2.7509522093939633,1.703016262096356,3.2372150917387383
66.19063510740772,73.19490526779522,13.529355071260568,7.194827472647693,1.7519650026217457,2.621148578915887
10.983964683305272,51.533757650591305,14.760705561540014,5.961148584700561,1.1528077805638,3.035561547365789
59.12943449600028,2.5634417210841227,5.409204342091289,2.304860906701628,1.2290675304764689,3.490934095946211
27.432529746960704,9.607748098184304,12.802528141514228,6.42422399781315,1.3761780829145684,2.900155898677685
57.949379726407486,28.733560632013,11.189523269421453,5.509029071938953,1.453343364465367,2.9354559764585595
69.90739229892034,51.876417941328036,19.759053955142125,2.524947091900697,1.5966061697406386,3.050812695028343
73.35405898638115,20.641370327004868,23.0427656683274,3.044409670173908,1.9468321594129776,2.7985279499947384
21.25411553166198,47.959692707285384,9.410304303338178,7.870831007060911,1.8244472900680089,2.7342667362530753
68.17028813538971,64.43211098505645,5.221146427662415,4.05925180685295,1.8425672354940232,3.396233988918991
29.429946478295854,32.593468677243024,15.606422943001142,5.541010228214337,1.4182397119675147,3.1151576030629258
51.97959746166953,0.8139456843277104,22.861692409637843,2.503579470318188,2.1184204273050877,2.6205938293757094
11.177892538217673,69.50127145574423,12.957927795633644,5.382533002227526,1.2431744008242922,3.176102562737608
30.622269239995546,40.93055384991161,21.476026634340112,6.929591338506084,2.2038250300991256,3.0105577154503704
51.585973976238044,36.87286683975139,13.70158330168926,4.718755135622765,2.168420043434894,2.708889524261144
39.31413185861662,51.179634260559624,22.993347465846213,4.144150976221557,1.4011246255437022,3.1222335805565677
71.6532796359478,24.40124576172333,21.340120514353398,4.676047335656989,2.2664654894678584,2.5507947138288096
10.582948336524298,41.38156449001324,9.283257249671786,5.553397308227391,2.2011793246703197,2.9026302106317363
41.21199675299318,18.032766520582232,24.72074087521017,5.861464167457705,2.0179389684037057,3.0367531213052437
48.89378126027929,21.784331398931762,22.98375146581831,7.552415022907081,2.10884565945383,3.325142589511362
68.98275478786307,21.16184612814841,18.83667259169005,6.606965972947533,2.1237008564802506,2.9695980485371383
57.09718865832179,55.54013998984536,12.517789989839489,5.498570921961792,1.7884243030927856,3.2152414553887434
34.60459599001426,45.2466808888264,13.788128375954386,5.7078059346512156,2.067609236379765,2.9108617827623604
50.03064494996824,68.46101578709724,5.204428341388723,6.060212710875312,1.5455081938327497,3.0518886244506476
34.96954784478141,49.75703862889732,5.2242504219435375,5.100337332230238,2.224772640621084,2.9221922595109286
26.1131317433558,10.121848759575396,24.517322839716226,5.8536221371357495,1.6288318933142691,2.8477798152492553
18.950889787148405,33.5408549601114,16.19524088829145,6.358678566168489,2.458285437310256,3.3767601602948822
44.49892185696892,69.88883909034664,20.64261345934926,7.151532103767525,2.0474950568023695,2.5018365835373606
2.9348922148972583,17.303965913558724,8.147086052779642,5.413618027627781,1.1584754927593104,2.5967393420532736
60.87108217440557,57.08770660609412,7.341368623263289,4.634403068276816,1.7611996476283234,2.919667769491646
74.27213179745102,21.823837803196017,12.236555450842665,4.95317690575167,1.4457320811797039,3.377830024679441
38.976415612263004,39.4896577737308,22.630411445555442,4.32729417517696,1.3305779394546344,3.232859348392255
28.933762039109286,8.393056132050244,11.979414609867995,6.257182336039692,1.6061820746031665,3.2420538001557473
53.54534558080939,70.5856466352732,13.178176129554,3.9745364023737952,2.277948943374218,2.509366421502859
48.774008948985355,45.06324615204566,14.526523590847479,7.587528326604809,2.3121584434835745,3.1561248080013815
65.2623209483249,26.953081120788944,5.056209501543094,5.545671986228941,1.8773351459082641,3.492576781335888
52.25643671395946,7.8648191088157935,6.90379040450572,3.815648000608585,1.7965644575273467,3.0292620283620306
58.79680414329639,32.69869680668907,19.35773279151943,4.851329628787992,1.0434676172852648,3.153725656832235
74.02366339211345,51.55271736555336,14.496735126464642,3.6031918452752354,1.280291246972036,2.88147584608463
28.364760592863576,27.434393982614118,17.72702504811296,5.88385773098705,1.3548005129940255,2.522690305447537
5.602097301111889,26.152907278681422,10.378040041968994,4.896868355846268,1.0298447949543046,2.5116390131022586
60.05950859870071,34.15879117484917,13.897236510839665,3.4436335746281603,1.0115066692093022,2.7255920530116224
54.10335400258789,15.23094941055646,21.164329176023987,4.91305137938741,2.2537496103761745,2.7149473676511686
42.84649980792786,17.103401382451345,12.10520612697813,6.354599302119366,1.45980650619155,3.2835540709357756
40.81696615075113,24.37355235056343,17.989159918029657,2.6380401853815663,1.063260258754957,3.149454656930483
69.83166118685453,37.69564748862537,19.013583739117074,3.5069145951170873,2.3410199561712894,2.9491029576796794
38.20527388872815,59.31195382334712,10.963686701370953,3.2444206434073224,1.027780927595906,2.5422234214427695
53.84073352166098,4.136171157077012,20.228071741354853,5.520870600418387,2.0016587407714543,3.2126340890950744
2.2812723565926007,43.98665958823403,6.055793288640321,2.666492043513407,1.2081062233916953,2.906231789345168
72.6913506076866,64.04091944888341,19.232828669110496,5.696137029262797,2.3053972186981,2.580364778970078
31.98922552285939,19.522568293625312,22.914313208069363,2.5671433247012905,1.7683156264527822,2.7147595098091237
5.6793599167226345,68.69449338224989,20.24394933397411,6.9430623684473005,2.241912575218611,3.06819188315849
68.25035965838886,50.659029806033594,13.749183071132123,2.319753333963458,2.316861844720534,3.328383097945764
42.42041615895399,15.596509023093338,15.394719424175829,7.892315954310034,1.5048404108606277,2.5187948977797783
44.808015168763546,10.084899976617537,7.579880760531896,5.9935585927376,1.0374187213602855,2.5900040855138466
73.99652537527136,7.76788540659569,14.7164040371047,2.578946617707006,2.1215166675410986,2.8983777701987568
51.09937294583376,28.978838116345184,18.773791420195774,5.893557787253674,2.1771384804157243,3.1792382117580575
24.80212863533159,66.71332680566262,12.466692912453606,7.134727484521149,1.5088785193845242,3.2334668180034534
15.370802897414027,39.546867183956216,24.347050035961974,5.156355209737956,2.406570672409124,2.99742837430121
55.07457963042365,51.119445172623266,23.113739064132506,2.5239307189810085,1.2910828726128756,2.7856029635660806
39.67070670820505,31.629069438517043,22.299094022305418,4.0253916679339525,1.3105344377256452,3.3948352268691826
11.809438800484514,73.70362719954099,7.51332245925693,3.5698576193006764,1.7158695905680157,2.6781600695589414
12.420945707235253,34.6567506313549,20.338557385784874,7.6615447367351965,1.3908278658713669,2.9541837885035296
18.544269353908568,39.499794295664245,20.41435472700259,3.367951146539003,1.646470953153954,2.9178899812477317
3.6186414662341515,47.03653382915697,23.97955381567276,4.611349892021006,1.4446821118798792,3.1516369288018735
19.441559196424162,20.0978802655284,10.019209807172542,7.330661978710381,1.7606656472464295,3.397617417365197
49.551606359737235,68.73465370782934,9.995978064851698,5.779091489308749,1.145626694924003,3.0517414654732264
10.653454453973282,32.74985923386203,24.005234987245434,3.964491423036268,2.4814186452990445,2.588768872850363
55.65821848730661,0.4480120032541196,14.95685023574609,4.562430886714361,1.724620103387931,3.3120476400077563
25.39224328922861,73.13981466693153,13.579801800573211,7.783262612216685,2.29753599858606,2.5036413787221714
10.63288115931971,10.991610559865112,5.204355834707193,7.170791815051099,1.2488322166494354,3.482825591110235
16.953317314937077,12.497873036691868,24.495848497803905,2.521605792475852,2.2959370445293272,2.52663892695876
51.55818290912347,41.75547066365733,23.584971197366748,6.234158897689605,1.2153969236784836,3.4003029038244166
2.8675572116725334,59.167104167167174,5.360964009115444,2.5219447867812192,2.2834745894758655,2.9153173614590506
67.48119708489403,47.96327438095682,7.437348570330622,4.044107185486488,1.1346979657069167,3.0550808157723583
21.824153515715135,2.0067220362511238,9.462922509334863,7.745184688296484,1.0202626209685033,3.062975132719973
30.37521274245195,19.920753892344056,6.446678885063049,6.482397707623563,2.3511420187687353,2.6389226111279367
42.46262982272849,64.70036526632776,10.920432171698272,7.322746610840358,1.183277790741018,2.983378667927667
46.0119398676308,41.50963130656566,24.953513288234127,4.32721965870514,1.3353295592944143,2.764438729387791
32.01636309116384,20.665658797386293,6.081043007401892,6.216544598463521,1.5314012471804879,3.1857610037857675
39.50450958893099,6.093769086193604,9.450024099483933,4.534539064651379,1.5134123282336653,2.5599524234667372
66.39141419540518,69.59123940793184,6.776334262681402,5.375725400353655,1.8196997686408163,2.8364224459227665
72.37616472752478,64.54913350138624,19.346925209362624,3.4118226386701602,1.1168368948155747,2.5445959357921852
16.41276816826335,57.24480716140489,6.67234498792864,2.134848873876647,1.0765785103224481,3.285949771063972
36.753152513606544,42.721205509515286,16.829864746862725,4.340793504887408,2.4195831592377393,3.436929508070707
28.328884806858447,49.024581938650044,7.03062002001789,6.3189017490526584,1.8678060124351126,2.740989583902352
31.13270679749991,0.28534657074375525,14.609362879244374,6.908127767247933,2.2457490995895597,2.9464667587950126
44.080739599179786,13.596220748413057,15.588489669410542,7.231703944412972,1.590892196274929,3.143432159429514
69.66472072716532,6.07684079271657,24.422372896856462,5.38342891211528,1.582623623945893,3.437317325529202
42.40810820095883,10.393925440124866,21.628185880227804,6.205583622605484,2.4412118054048992,2.5943199109762074
40.43891016240564,20.57091495250729,5.255556367100671,4.46934892458717,1.3598377547517626,2.767348987595953
28.9540150509986,43.67133368798342,19.113018708336952,2.050738084769531,1.7680725621406836,2.7115187145837836
40.66565406358578,25.31888370734788,14.8002856408299,6.054532103974833,1.6196062603133903,3.343438623621415
19.629122468669344,6.733341946236079,8.486135409359076,7.594598796839762,1.7062536838393567,2.8363694196502807
56.670507180772844,24.103666405682358,18.166119135290163,6.428144543991379,2.0568983630481164,3.0605506598354646
10.333641639358927,52.16880898215136,11.292802041410761,7.316645507155854,1.3145578015879147,2.6204133060640467
26.759048691636185,55.8715788615195,16.06119667728435,3.852574464271986,2.439216086191761,2.802084349634103
67.6495689018769,37.97841911769009,24.816345318030532,4.502871150179546,2.3923630757567524,2.938372273166172
22.751332198845805,57.732639617153765,19.937650027924924,3.0430125218019057,1.6803266674710526,2.5038737361013967
69.66185422997825,51.7440208831694,15.774828244020831,6.3658033897904875,1.1175180006194643,3.0030909468339764
47.19561184966216,7.404044926928954,11.94532006942163,2.015902018403697,1.7026070799948145,3.41651104738167
11.9307805717249,27.954116462296835,17.340626532489786,5.50606486918131,1.875838134169233,2.850613720661373
54.30856587685495,42.46967464642818,5.121345460816018,2.666161383767246,1.860298370829649,3.1575309640156246
14.568524350002008,12.18050229290147,6.7037673465907925,7.860342210757572,2.3906766339070993,2.9486454174654235
26.96242586073998,72.02285181670936,9.515894500621284,2.395718870051531,1.129323256311081,3.382844759830199
2.9311503313813936,68.62104948276678,5.615047357823357,6.218002052893556,2.0750731134535205,2.9322485487153176
3.969754357910718,65.89643788924528,9.95367542246557,3.76905910863941,1.7944432062392777,3.177617537950216
14.725035118218685,55.08894838576918,24.332228848769727,5.857313400400011,2.3768982773744245,3.243657276616351
21.898854315092308,7.523374722189027,6.486549319973404,3.942688646954947,2.040966240533044,3.362677603455418
23.17158275669426,0.3964581807376133,14.240315480543748,3.705366295452083,1.5035157099716119,2.611589852016759
38.96176201475104,39.07241266389503,11.262420775903905,2.360723835987378,2.279217509248257,3.0339360041571455
15.635156663175733,57.48815148848555,7.3639502224262765,5.420251468673513,2.4521389519770684,2.6283055289466377
1.899877504999556,32.85440672781421,18.135064902473978,7.151416819185748,2.3345353918414737,2.6547612874277564
30.62451208927213,67.70107693741852,23.675184544644896,6.3485944785740624,1.5581711855864553,3.4735051728095105
53.306682185016385,2.9707635068543707,19.789777939321482,4.704920937627994,1.6486838634031595,2.8586822322422085
33.70204049485744,36.79812771222137,7.462144894326446,4.751128467206951,1.929197513284311,2.7770895455896984
1.4552069677077202,47.91315531713831,7.5503521740059405,4.220616896028783,2.1284217472534954,2.5399245294782724
18.404639285901066,66.54673629094559,21.147262098581514,2.63225948824977,1.4730506737827265,3.0548293134848308
6.045209767382848,39.69430773368644,15.526722093350596,6.7983058622850585,2.2098127321979923,3.3770543120665626
65.16422196472914,3.360044135119755,18.71949558734525,5.60753414855017,1.1319607785611718,3.0270111961461064
38.0534165629205,3.7876153820104785,24.38991716114653,6.751857092243746,1.6829018039256194,3.0938383077239937
22.79472851622589,23.013634894818278,18.375829178680608,7.827559410876706,1.5889404302657222,3.3323451483772146
69.89071152068402,22.45322153492629,19.574819635510938,7.326686994571967,1.7839600709882417,2.579633240621146
6.91092062730507,74.51914601437305,22.518878034491046,6.324817083253321,1.8826672760974983,2.6492977868913683
31.105070961349618,56.63981803856686,21.405975281469733,6.626827023713493,2.0908491130041504,2.5014942288507154
29.165414192822624,28.16642620854346,9.260190101756622,5.534188826423874,2.112204389458885,3.458504500817918
29.73963050712138,6.730020481679885,21.821958800108206,7.062317864556628,1.1392770147705886,2.8869002359264853
42.43799049468761,58.16876171882304,16.643249416356614,4.123693396294684,2.2699575662676414,2.624622923848687
57.44854491869518,54.682836214388125,20.932229034842425,2.962544543097204,2.2102498673979003,2.8674054777761704
41.16189140495214,16.914958189196856,7.3438048636199476,7.379881642550417,1.051890483411063,2.6218918263793527
43.3252845592925,24.66086584622008,15.169789811372343,5.271897157829172,1.125580074954538,3.3925533832706676
47.93903441094371,8.099026279176503,11.503264046390004,5.75217783208923,1.8134077774127113,3.112828973676027
65.35607590547869,45.65530091367782,12.075300048542761,4.272917203706766,2.2197254167943,3.322354856234893
42.95219939424842,16.398097992231683,23.485358541165514,5.355641782930028,1.5593871792913478,2.664034360600962
18.773558377515894,66.1321886982907,24.060702737465107,2.224887251562457,1.08619814244406,2.813181588052181
29.128455635067677,35.18347682522583,12.303540586113266,4.854795809404779,2.0928953654230162,2.7322405665265177
27.41954950036841,62.01339357926413,9.243166123308823,5.302354573179846,1.252450180822862,2.6887805657986155
24.05693278498155,40.647288134360046,10.487685512398215,3.155652203878658,1.3835351445000614,2.539752949441064
4.375892251273584,4.924209000678107,19.93797551235965,2.4867312072530328,2.1630008695716585,3.449660163855941
50.47983290204925,16.16106703456466,12.058167364921765,3.7864237599533377,1.0338938729188913,3.2312675485886775
52.700138214069334,9.898889592477211,8.648645854904638,5.0346505970677375,1.699113106970331,2.9099728984359503
64.7922902233057,52.909235467522414,14.804921825680493,3.0630356841688027,1.0691996918793585,2.5152202372021253
15.016085878120583,32.5649750044994,13.52824405596456,5.920147796775305,1.9426111809784625,2.522503292521165
0.3872235035460664,12.270953606027799,11.418042064503013,7.720189613197006,1.5804081597967374,2.551089210465349
54.87381577132787,68.94575847571605,20.707203093850502,4.988598740943403,2.3350704731443366,2.6476848757090883
26.99969715988489,57.6686167756276,21.82500682925702,6.662517725401907,2.0103443228901545,2.69286920059949
74.07801122956977,8.035551253234283,17.28280232474759,2.457077122064466,2.293708999688365,2.5033338998729273
71.20829703397322,8.5216032468995,6.112342572904145,4.4878473643630565,2.3871777969483103,2.8664968862987457
27.22746859937789,33.64333971026256,21.993167812875406,3.813080044554822,1.767806323337013,2.896049002483848
22.889107487014076,52.14576432829483,13.26805028771172,4.513528046361426,1.9511686546508997,3.1966680411303483
68.2563893048165,37.20933959342364,14.24791280426864,2.9969901380632615,1.0200005057087445,3.155132013979507
20.436744689056923,20.628464841903057,24.751618151838436,4.186192371501411,1.3969038684632324,2.740794376317915
63.97281907690753,70.07705207474709,23.26956321254025,3.7465531951535342,2.084303237166748,2.520909358658339
1.3726228634050401,36.671138852440535,20.092655120118224,4.8420173501196775,1.6776682865203947,3.373219782467205
26.55278294268931,17.24657759626728,22.12778151733766,2.621977964819396,2.354853752294821,2.600693701997302
43.16065051057612,48.062981374916596,24.6194639522245,7.881880825059431,1.2433285504581777,2.5233540943894583
27.64049475998337,71.05615349743421,6.58889351710259,3.135168664009094,1.546461148205024,3.3244397759011477
51.35145893309367,36.71094558630936,14.427334773321741,2.213462178430805,1.302693177653202,2.6476374538870444
19.56797303246646,38.60316311984739,10.840151837108387,5.660049197708391,2.2442985154726,3.4357029844284703
27.16281632419915,53.446988216082204,17.93277610018074,3.02212524715852,1.0441227769476102,2.6262168240103487
9.37393995304581,1.4984193851663996,12.792405711370591,7.822445873111834,1.1480301885413604,2.559488823929652
43.57682978966107,1.9461978055995588,24.126997434161158,4.615077054538339,2.116819281848428,3.111584861399738
49.581740587725626,22.125419615450674,21.799902385161303,4.295332676891501,1.741676307000346,2.5581879650213444
2.8770495324963923,7.865298938458187,10.753021875852982,4.513446328358857,1.8581951378109025,3.4719478538367894
0.4086614298452196,29.063319614235485,22.942551896882115,4.916074502354975,2.179550962033267,3.0488979593195813
9.155418755753047,15.175820301853172,6.859373160972915,2.5456663708121505,1.671138012771121,3.091183108463545
